specie,img,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,pcv
E10,1455,1,718.29785,471.61297,540018,582956,4387.00664,432.03552,231.76846,713.66485,122.77163,864.07104,463.53693,1427.32969,391.87282,219.45218,1339.27219,1350.49979,658.08399,3.07921,0.11603,0.82849,0.3526,0.99169,2.05217,1.64576,3.27566,2.18413,0.92634,0.61807,0.51271,35.63923,3.51902,0.35137,0.28126,13.06958
E10,1456,1,733.26991,381.79185,444954,486413.5,3978.52431,392.33361,209.95774,648.42548,120.10426,784.66723,419.91548,1296.85096,360.20815,196.46023,1207.58644,1208.07431,582.96773,3.08836,0.01771,0.83817,0.35325,0.9996,2.07228,1.58279,3.29461,2.22135,0.91476,0.7,0.51744,35.57369,3.26661,0.35187,0.23175,12.35247
E10,1457,1,880.41766,514.27509,439759,473112,3729.36998,385.72387,224.64735,624.67636,100.29161,771.44774,449.29471,1249.35272,341.74694,205.0542,1145.97949,1148.88317,604.04253,2.7807,-0.10254,0.79999,0.39733,0.99747,1.90199,1.57808,3.25431,2.12751,0.9295,0.73199,0.47424,31.62687,3.84602,0.39587,0.22904,12.03895
E10,1458,1,819.82322,516.75176,376552,408687.5,3524.64711,357.51439,205.41604,576.89095,91.47222,715.02878,410.83208,1153.78189,315.09793,192.07881,1044.6071,1051.76604,580.88674,2.8084,-0.08127,0.79272,0.38089,0.99319,1.81062,1.6225,3.37414,2.15885,0.92137,0.68109,0.4477,32.99182,3.90845,0.37935,0.19612,11.83671
E10,1459,1,882.76715,400.22743,340193,368845.5,3247.65721,335.38333,189.19086,525.69577,80.49293,670.76665,378.38171,1051.39153,288.9232,188.36716,959.36281,951.32501,555.19718,2.77865,0.00883,0.75825,0.40532,1.00845,1.71349,1.55257,3.38522,2.15573,0.92232,0.74019,0.4164,31.0038,4.16662,0.40362,0.17718,13.25923
E10,1460,1,718.86186,420.67668,526480,566265,4456.90613,430.64287,234.26306,745.88945,140.14179,861.28574,468.52611,1491.7789,405.55206,201.53265,1439.05142,1444.71463,597.62164,3.18398,-0.00559,0.86779,0.33306,0.99608,2.41744,1.63993,3.09711,2.18226,0.92974,0.62648,0.58634,37.72985,3.07291,0.33185,0.27421,13.21624
E10,1461,1,678.88568,449.4502,615640,662406.5,4973.48896,459.25895,261.37995,751.0256,133.56376,918.5179,522.75991,1502.05119,418.94091,230.74312,1476.12228,1486.00225,686.56028,2.87331,-0.00475,0.83465,0.31276,0.99335,2.16442,1.65719,3.36929,2.28923,0.9294,0.58165,0.53798,40.17866,3.4385,0.31168,0.32065,15.28386
E10,1462,1,715.03158,528.25655,524317,569847.5,4575.1904,438.54195,209.81059,750.66868,149.15681,877.08391,419.62118,1501.33735,418.64091,198.24469,1453.8339,1466.54829,585.08489,3.57784,0.01569,0.88077,0.31476,0.99133,2.50656,1.63652,3.14698,2.23002,0.9201,0.6265,0.60105,39.92311,2.94014,0.31358,0.27308,13.58973
E10,1463,1,635.24816,478.38601,484459,515480.5,4274.49697,414.69863,206.71281,689.70066,135.09185,829.39726,413.42562,1379.40133,390.21745,194.80799,1362.29549,1366.96959,563.69538,3.33652,0.01776,0.86647,0.33319,0.99658,2.42501,1.59055,3.13772,2.214,0.93982,0.64838,0.58763,37.7149,3.06975,0.33193,0.25232,12.70942
E10,1464,1,695.21509,464.04508,389003,418854.5,3734.73247,365.95447,199.66464,600.46279,115.96549,731.90893,399.32928,1200.92559,339.30415,179.55259,1192.95012,1197.90649,530.44063,3.00736,-0.06588,0.84851,0.35046,0.99586,2.25832,1.63345,3.13067,2.16087,0.92873,0.65601,0.55719,35.85635,3.15572,0.34903,0.20261,12.59852
E10,1465,1,644.12615,543.21429,370964,402891.5,3820.70808,362.27506,190.02934,611.91237,114.89505,724.55012,380.05867,1223.82474,338.65368,172.49282,1202,1206.63857,510.34699,3.22009,0.04429,0.86056,0.31934,0.99616,2.36435,1.66001,3.17863,2.22524,0.92075,0.6148,0.57705,39.35102,3.1531,0.31792,0.19321,14.03012
E10,1466,1,725.92105,519.59017,431124,463002,3991.07561,382.78035,210.6394,631.9952,115.19221,765.56069,421.27879,1263.9904,349.53771,193.93188,1223.57182,1226.08618,567.24791,3.00037,-0.00134,0.83197,0.34012,0.99795,2.16146,1.61321,3.26182,2.22551,0.93115,0.62301,0.53735,36.94687,3.32297,0.33876,0.22454,13.86543
E10,1467,1,712.67717,485.27779,383468,423391.5,3795.92128,361.39471,183.27929,589.12187,109.37144,722.78942,366.55857,1178.24375,330.06368,183.36452,1133.29828,1134.07867,556.32482,3.21434,-0.04778,0.83149,0.33443,0.99931,2.03852,1.64529,3.34945,2.24557,0.90571,0.57703,0.50945,37.57554,3.30429,0.33301,0.19972,13.81678
E10,1468,1,713.30133,481.56193,362666,384190.5,3513.60252,337.90623,206.83677,548.70154,86.30658,675.81247,413.67355,1097.40308,292.55805,189.83339,1050.08047,1055.01105,559.67326,2.65282,0.03349,0.7609,0.36916,0.99533,1.88505,1.62811,3.34603,2.17603,0.94397,0.63389,0.46951,34.04069,3.91519,0.36765,0.18889,14.64905
E10,1469,1,695.4235,517.64313,466417,501120.5,4066.05332,400.55723,219.66084,656.85947,120.82976,801.11446,439.32169,1313.71893,368.60841,197.91302,1294.93977,1298.42371,572.50101,2.99033,-0.01238,0.84363,0.35452,0.99732,2.26799,1.59374,3.13996,2.17329,0.93075,0.63406,0.55908,35.44637,3.31505,0.3532,0.24293,12.95409
E10,1470,1,661.76216,509.69222,521609,566680.5,4748.53564,422.73414,226.72796,703.17931,128.94369,845.46827,453.45593,1406.35863,387.86315,211.86953,1379.72642,1388.58188,627.58983,3.10142,0.11183,0.83762,0.29069,0.99362,2.21256,1.67071,3.44165,2.35522,0.92046,0.53255,0.54804,43.22891,3.27844,0.28956,0.27167,15.25233
E10,1471,1,666.04115,491.97925,408649,439585.5,3737.15173,379.47465,205.65685,630.74411,117.16118,758.9493,411.3137,1261.48822,351.54179,184.77514,1222.08019,1225.91062,530.94742,3.06697,-0.00433,0.85072,0.36769,0.99688,2.30891,1.59279,3.05802,2.12718,0.92962,0.65013,0.5669,34.17677,3.23891,0.36624,0.21284,11.70243
E10,1472,1,695.32288,470.78742,391106,425934.5,3909.13449,373.27112,167.22623,637.22306,123.92157,746.54224,334.45246,1274.44612,351.28685,176.86401,1210.77578,1226.32714,522.87389,3.81054,0.0717,0.86401,0.32162,0.98732,2.34536,1.63949,3.22862,2.23481,0.91823,0.60851,0.57363,39.0721,3.01216,0.32023,0.2037,13.23043
E10,1473,1,675.02653,463.93895,393557,420739.5,3760.70808,375.53629,194.96416,634.65368,124.12816,751.07258,389.92832,1269.30737,355.17247,174.02029,1248.27441,1255.31872,510.20074,3.25523,0.06731,0.87174,0.34969,0.99439,2.46044,1.62737,3.01273,2.13009,0.93539,0.64222,0.59357,35.93615,3.02539,0.34825,0.20498,11.85361
E10,1474,1,729.67942,493.34942,429794,464291.5,4125.54365,389.64019,198.92106,662.29298,126.83935,779.28037,397.84213,1324.58596,365.37685,185.48027,1277.40088,1296.33289,544.6694,3.32943,-0.03215,0.86157,0.31733,0.9854,2.38004,1.64282,3.22964,2.24092,0.9257,0.70724,0.57984,39.60062,3.07192,0.31601,0.22385,13.47097
E10,1475,1,650.88265,492.66341,389113,421465.5,3809.1101,373.48122,195.6178,638.28507,120.11628,746.96244,391.2356,1276.57014,349.89352,177.44376,1228.52513,1237.02767,525.84656,3.26292,-0.01249,0.86187,0.33701,0.99313,2.35245,1.67172,3.10056,2.16074,0.92324,0.60692,0.57491,37.28819,3.10933,0.33558,0.20266,12.42451
E10,1476,1,685.24701,526.36722,375150,405705,3736.24718,362.84493,174.19797,604.11025,117.21739,725.68986,348.39595,1208.2205,340.04588,172.51334,1174.26445,1189.65565,501.18594,3.46795,0.06884,0.86176,0.33771,0.98706,2.37368,1.58933,3.18178,2.2097,0.92469,0.65879,0.57871,37.21056,3.09549,0.33627,0.19539,12.56779
E10,1477,1,669.9979,536.05534,427539,468498,4126.04617,391.9686,200.33767,655.78003,127.69136,783.93719,400.67535,1311.56007,369.13327,183.52256,1258.41964,1258.92455,550.4031,3.27337,0.07615,0.86765,0.31559,0.9996,2.28728,1.62071,3.27875,2.28043,0.91257,0.62576,0.5628,39.81919,3.06966,0.31427,0.22268,13.58548
E10,1478,1,735.2772,529.84302,342525,365510.5,3570.03189,344.30185,182.53251,573.18261,105.0755,688.6037,365.06502,1146.36522,316.38588,171.70043,1097.06563,1100.99316,503.97226,3.14017,0.04896,0.83993,0.33772,0.99643,2.18463,1.61994,3.25416,2.22437,0.93711,0.5959,0.54226,37.20934,3.27671,0.33619,0.1784,13.29693
E10,1479,1,716.57639,493.77507,550131,579942.5,4431.21479,418.65602,255.71665,631.80861,103.36504,837.31205,511.4333,1263.61722,363.73117,231.63335,1230.00163,1235.78562,664.70526,2.47074,0.04356,0.77101,0.35207,0.99532,1.85915,1.49316,3.60261,2.33162,0.9486,0.6675,0.46212,35.69271,4.05027,0.35086,0.28653,14.53727
E10,1480,1,659.95895,484.20803,526123,568366,4481.67568,428.98129,232.26523,702.60301,131.88702,857.96258,464.53047,1405.20602,397.24048,208.84113,1389.76401,1394.21277,605.63993,3.025,-0.00259,0.85065,0.32917,0.99681,2.30205,1.60493,3.22477,2.241,0.92568,0.62735,0.5656,38.17628,3.25264,0.32796,0.27402,13.2973
E10,1481,1,670.17341,482.32182,592891,647864.5,4859.20469,444.48893,236.68365,725.2696,132.50966,888.97786,473.36729,1450.5392,401.55942,232.10994,1439.32241,1446.29658,695.56233,3.0643,0.06839,0.81602,0.31554,0.99518,2.07932,1.69675,3.37604,2.26869,0.91515,0.59277,0.51907,39.82498,3.35439,0.31444,0.3088,12.69884
E10,1482,1,614.21474,474.35647,516679,556282.5,4293.83506,410.47623,238.13378,648.44803,110.2352,820.95247,476.26756,1296.89607,363.04118,220.99849,1270.61284,1273.49838,653.87458,2.72304,-0.09656,0.79337,0.35216,0.99773,1.94762,1.61165,3.37934,2.22782,0.92881,0.5926,0.48655,35.6837,3.72364,0.35091,0.2691,12.98792
E10,1483,1,684.89857,534.90567,678315,719803.5,4910.57727,480.03585,278.72589,767.40869,132.44007,960.07171,557.45178,1534.81739,431.33191,248.84415,1470.1102,1496.41087,711.06963,2.75327,0.10127,0.8168,0.35349,0.98242,2.10445,1.56867,3.34028,2.22452,0.94236,0.62406,0.52482,35.54951,3.62455,0.35239,0.35329,12.89834
E10,1484,1,640.65258,558.09,531657,563504.5,4046.53145,421.1288,248.95778,645.29406,107.56404,842.25759,497.91555,1290.58811,371.16467,226.17019,1256.38251,1256.1854,655.3896,2.59198,0.0064,0.7929,0.40801,1.00016,1.9167,1.54854,3.22078,2.11686,0.94348,0.62221,0.47827,30.79884,3.91514,0.40667,0.2769,11.63245
E10,1485,1,691.6376,522.79096,479857,516449.5,4263.26652,408.45147,214.47499,683.85839,131.007,816.90294,428.94997,1367.71678,379.97373,199.02441,1352.40268,1354.20864,593.24765,3.18852,0.00781,0.85185,0.33177,0.99867,2.2827,1.67421,3.15236,2.18915,0.92915,0.71506,0.56192,37.87679,3.11778,0.3305,0.24993,13.09187
E10,1486,1,660.6406,474.75378,574529,614903,4773.07265,438.17446,253.19257,687.57154,122.93286,876.34892,506.38513,1375.14308,394.66721,226.59098,1345.7953,1348.05629,644.40321,2.71561,-0.02635,0.81876,0.3169,0.99832,2.09195,1.51201,3.54666,2.39557,0.93434,0.60428,0.52198,39.65374,3.56434,0.31576,0.29923,15.24673
E10,1487,1,668.01337,485.21597,479893,515439,4587.40866,409.83996,220.5527,674.18901,129.55924,819.67992,441.1054,1348.37802,380.87054,199.21798,1302.92172,1318.36936,590.68104,3.05682,0.02755,0.8523,0.28656,0.98828,2.23195,1.62273,3.52086,2.40298,0.93104,0.55157,0.55196,43.8521,3.16334,0.28537,0.24994,14.62654
E10,1488,1,712.7335,427.5489,520601,563194.5,4863.09704,422.83665,229.06234,714.02143,129.70882,845.6733,458.12469,1428.04286,388.66914,211.06277,1372.52614,1376.65153,612.63962,3.11715,0.04375,0.83971,0.27662,0.997,2.24708,1.62003,3.54317,2.44464,0.92437,0.56137,0.55498,45.42771,3.25989,0.27551,0.27115,15.68759
E10,1489,1,778.05364,480.85929,511123,542583,4882.34177,406.7647,209.47602,674.4164,121.69323,813.5294,418.95204,1348.8328,367.49252,212.63215,1304.98889,1317.64956,633.86536,3.21954,-0.06157,0.81561,0.26945,0.99039,2.07875,1.63407,3.74129,2.50182,0.94202,0.55323,0.51894,46.63703,3.34254,0.26836,0.26621,17.38089
E10,1490,1,695.13063,547.30405,678115,719016.5,4891.21688,484.00831,294.55676,772.77799,130.6338,968.01663,589.11353,1545.55598,436.27924,246.95257,1501.88149,1506.16227,702.58388,2.62353,0.21199,0.82438,0.35619,0.99716,2.14375,1.56051,3.25673,2.21448,0.94311,0.62529,0.53353,35.28016,3.70508,0.35509,0.35318,12.94066
E10,1491,1,731.44539,522.93667,597956,633202,4570.46962,453.72803,262.41397,743.64098,130.42056,907.45606,524.82794,1487.28196,414.59135,225.80591,1441.45066,1447.5747,639.18815,2.83385,0.0924,0.83867,0.35971,0.99577,2.26471,1.54739,3.17074,2.19022,0.94434,0.6413,0.55844,34.93433,3.47896,0.35854,0.31144,12.33079
E10,1492,1,728.3316,449.07553,604337,630247.5,4392.70512,447.76858,269.20584,697.48221,117.74049,895.53715,538.41167,1394.96442,398.021,236.50607,1369.1081,1368.12131,664.79385,2.59089,0.06612,0.80431,0.39357,1.00072,2.05796,1.50499,3.20844,2.16079,0.95889,0.65286,0.51408,31.92897,3.80301,0.39235,0.31476,12.19081
E10,1493,1,655.18378,453.3335,517344,570725.5,4908.629,442.89517,202.93256,784.42001,154.96151,885.79035,405.86511,1568.84002,425.54771,197.66819,1498.40882,1500.72636,596.41179,3.86542,-0.02241,0.88557,0.26982,0.99846,2.51626,1.73009,3.27589,2.34063,0.90647,0.58268,0.60258,46.57373,2.8581,0.26871,0.26945,12.56482
E10,1494,1,652.5281,474.37503,488186,554664,4820.17821,428.43408,193.6659,782.26097,157.23209,856.86815,387.33181,1564.52194,412.2546,195.74973,1490.10872,1525.37063,605.9947,4.03923,-0.01846,0.88008,0.26404,0.97688,2.51714,1.89347,3.23478,2.26154,0.88015,0.52293,0.60272,47.59276,2.72485,0.2629,0.25426,15.82479
E10,1495,1,715.86233,505.55672,704723,772362.5,5727.54697,514.00416,261.93662,937.34852,175.24093,1028.00831,523.87324,1874.69705,489.91618,234.27645,1681.92271,1762.35148,696.06366,3.57853,0.52829,0.87825,0.26995,0.95436,2.53188,1.7407,3.40536,2.32977,0.91243,0.64999,0.60504,46.54991,2.93313,0.26903,0.36704,14.99289
E10,1496,1,697.39112,497.39128,700884,760214.5,5526.58145,512.31619,266.40678,919.77319,169.43498,1024.63238,532.81357,1839.54639,484.76698,237.00408,1713.61752,1733.30552,695.06994,3.45251,0.55596,0.87234,0.28837,0.98864,2.49371,1.71893,3.2251,2.27583,0.92196,0.68538,0.59899,43.57797,3.02367,0.2874,0.36504,13.83846
E11,2001,1,819.24455,615.225,778199,795128.5,3793.68578,511.32713,391.8922,721.47061,97.47277,1022.65426,783.7844,1442.94122,434.51845,286.61322,1421.98804,1427.10582,800.72295,1.84099,0.054,0.75161,0.67948,0.99641,1.78227,1.46841,2.66787,1.70286,0.97871,0.88773,0.43892,18.49405,5.24585,0.67807,0.40531,1.38037
E11,2002,1,772.91381,646.19457,666660,681224,3519.41876,470.27593,363.15503,656.66238,80.1081,940.55187,726.31007,1313.32476,389.21471,275.83784,1267.10102,1267.65131,783.38262,1.80822,0.04652,0.70551,0.67635,0.99957,1.61818,1.4896,2.77754,1.71592,0.97862,0.88259,0.38202,18.57965,5.87052,0.67484,0.34722,1.62405
E11,2003,1,703.57259,606.3354,727834,742897,3728.61472,495.84232,376.32305,721.61049,96.56959,991.68465,752.6461,1443.22097,421.33788,278.66958,1380,1384.11413,792.87233,1.91753,0.0031,0.75004,0.65788,0.99703,1.7457,1.5078,2.70189,1.71274,0.97972,0.81822,0.42716,19.10129,5.13456,0.65645,0.37908,1.68409
E11,2004,1,765.51652,580.6898,784992,795450.5,3753.30815,503.66687,430.82581,663.95358,60.91778,1007.33374,861.65161,1327.90717,397.87904,314.77354,1272.15604,1273.47867,887.4047,1.54112,0.13212,0.61165,0.70024,0.99896,1.43506,1.43962,2.95035,1.73693,0.98685,0.78037,0.30316,17.94582,8.26798,0.69884,0.40885,2.29742
E11,2005,1,725.24479,590.29872,839263,853608,3942.22994,528.8872,396.10686,764.57152,101.68207,1057.7744,792.21373,1529.14304,447.53907,299.6108,1441.83286,1439.33186,829.60157,1.93022,0.02814,0.74285,0.67862,1.00174,1.73497,1.42276,2.73418,1.73748,0.98319,0.82193,0.42362,18.51765,5.20138,0.67725,0.43712,1.56633
E11,2006,1,675.69627,634.5127,881076,896332.5,4038.33044,539.26509,394.6598,775.85798,100.05755,1078.53018,789.31961,1551.71597,449.66359,314.03522,1429.71081,1437.48026,876.03212,1.96589,0.03968,0.71573,0.67892,0.9946,1.6409,1.42925,2.82458,1.74554,0.98298,0.83203,0.39058,18.50931,5.38955,0.67758,0.45889,1.97003
E11,2007,1,827.53297,681.55045,724652,734147,3672.78124,491.5275,375.75357,689.98905,92.36305,983.055,751.50713,1379.9781,417.56405,275.25934,1360.40031,1363.40274,792.20094,1.83628,-0.01741,0.75197,0.67507,0.9978,1.72103,1.49049,2.69978,1.70383,0.98707,0.84125,0.41895,18.6149,5.32169,0.67364,0.37742,2.75571
E11,2008,1,714.70955,581.01247,957260,969241.5,4053.15591,554.66763,470.95619,709.53336,59.96205,1109.33525,941.91237,1419.06673,429.90412,355.5742,1375.47119,1376.46906,1008.53946,1.50658,0.0102,0.56205,0.73224,0.99928,1.36481,1.45021,2.94674,1.69943,0.98764,0.81374,0.2673,17.16156,9.25031,0.73094,0.49857,1.79364
E11,2009,1,723.3406,566.00932,965578,977565.5,4035.15591,557.80192,483.49035,714.10736,59.79361,1115.60384,966.9807,1428.21473,434.53993,354.81297,1370.00328,1367.51045,1002.14727,1.47698,0.13373,0.57731,0.74521,1.00182,1.36458,1.4193,2.94536,1.70284,0.98774,0.82086,0.26717,16.86294,9.32879,0.7439,0.50291,1.66266
E11,2010,1,704.38274,548.61397,927199,934166,3988.62186,546.10156,458.31401,700.4518,66.59658,1092.20311,916.62803,1400.90359,434.23875,337.78308,1334.006,1335.93468,944.94294,1.52832,-0.06105,0.62842,0.73238,0.99856,1.41377,1.3615,2.98996,1.74872,0.99254,0.85896,0.29267,17.15824,8.20014,0.73105,0.48292,2.88516
E11,2011,1,684.23539,576.6841,923014,942862,4077.5386,550.03111,441.71652,761.12133,81.36543,1100.06223,883.43305,1522.24265,445.88317,332.17594,1414.95053,1415.47222,913.73982,1.7231,0.08141,0.66708,0.69762,0.99963,1.5491,1.40125,2.88175,1.75061,0.97895,0.7782,0.35446,18.01308,6.76001,0.69631,0.48074,1.55886
E11,2012,1,706.58537,581.15934,965545,984174.5,4230.14372,563.07762,446.48811,778.56091,89.4605,1126.15525,892.97622,1557.12181,460.79156,335.75064,1500.53324,1502.00809,946.83229,1.74374,0.06639,0.6849,0.67807,0.99902,1.58635,1.4729,2.81909,1.72741,0.98107,0.79409,0.36962,18.53266,6.29415,0.67681,0.50289,1.72621
E11,2013,1,731.78898,605.40449,1014239,1024437,4143.13153,572.36904,463.60445,758.85684,76.42859,1144.73807,927.20889,1517.71368,457.45121,352.39802,1439.85173,1445.97672,979.0242,1.63686,0.03094,0.63762,0.74249,0.99576,1.47696,1.39577,2.87747,1.70851,0.99005,0.84903,0.32293,16.92455,7.48894,0.74121,0.52825,1.83127
E11,2014,1,689.90618,595.60264,932066,952375,4210.39646,557.34975,420.23597,813.84943,107.57179,1114.6995,840.47194,1627.69887,470.47506,317.58534,1525.08787,1527.37456,875.58786,1.93665,0.00408,0.73779,0.66071,0.9985,1.7444,1.43482,2.76076,1.75217,0.97868,0.80878,0.42674,19.01951,5.18119,0.65943,0.48545,1.82199
E11,2015,1,697.76953,642.08962,635888,644401.5,3429.79639,459.59033,320.04596,674.98106,94.06785,919.18065,640.09193,1349.96212,391.41051,258.58618,1283,1293.62126,711.46085,2.10901,0.04416,0.75069,0.67929,0.99179,1.81826,1.44736,2.67326,1.71055,0.98679,0.89697,0.45002,18.49933,4.88573,0.67773,0.33119,1.86506
E11,2016,1,706.02136,630.80737,791765,811402,3980.3132,520.38868,370.446,780.96267,117.54632,1040.77736,740.89199,1561.92534,452.48076,282.62805,1507.04081,1511.31115,800.04139,2.10817,-0.05004,0.78093,0.62802,0.99717,1.88904,1.52711,2.64114,1.72207,0.9758,0.80141,0.47063,20.00959,4.42709,0.62667,0.41238,1.65159
E11,2017,1,696.4502,594.65722,882249,896971,4143.37713,543.22213,365.66831,803.38956,117.68565,1086.44426,731.33663,1606.77911,466.85739,301.62979,1504.48729,1503.67073,819.2707,2.19704,-0.06215,0.76327,0.64579,1.00054,1.83538,1.39633,2.75401,1.78368,0.98359,0.80592,0.45515,19.45888,4.61587,0.64447,0.4595,1.68961
E11,2018,1,761.51978,510.49794,655176,668737,3475.56089,463.92497,372.84579,633.82184,73.96441,927.84995,745.69159,1267.64369,381.39661,274.28429,1261.57402,1263.68872,767.41394,1.69996,-0.07777,0.69485,0.68158,0.99833,1.64668,1.48017,2.75494,1.71117,0.97972,0.78902,0.39272,18.43707,6.27227,0.68006,0.34124,2.40973
E11,2019,1,734.01108,585.60096,997128,1017348,4224.01883,568.19116,476.80195,736.56387,74.82583,1136.38232,953.6039,1473.12774,455.82976,347.35828,1450.17792,1446.57801,972.36988,1.5448,-0.02411,0.64754,0.70228,1.00249,1.48768,1.41066,2.91276,1.74622,0.98012,0.78063,0.32781,17.89373,7.59352,0.70101,0.51934,2.34005
E11,2020,1,876.14187,558.19928,695075,704108.5,3392.85021,475.23077,400.77095,611.93486,61.19847,950.46154,801.54191,1223.86972,379.77663,292.1608,1200.2833,1202.41975,809.17628,1.52689,-0.0045,0.63889,0.75877,0.99822,1.48598,1.39981,2.82671,1.68665,0.98717,0.90007,0.32704,16.56143,7.7654,0.75721,0.36202,2.21242
E11,2021,1,753.08697,543.05721,837887,861487.5,4004.48982,533.82174,352.78926,793.18543,124.69018,1067.64348,705.57852,1586.37086,469.29626,283.31928,1529.77122,1533.93546,782.44298,2.24833,-0.0572,0.7972,0.6566,0.99729,1.96044,1.43243,2.61771,1.72877,0.9726,0.8338,0.48991,19.13855,4.28119,0.65525,0.4364,1.58385
E11,2022,1,719.96019,576.5143,1036366,1048055,4263.07265,577.34635,449.32069,775.8713,80.42291,1154.69269,898.64137,1551.74261,462.16883,355.23913,1464.84026,1469.42497,964.02482,1.72677,-0.03156,0.63969,0.7166,0.99688,1.52426,1.36686,2.91026,1.75186,0.98885,0.81344,0.34394,17.53607,7.17888,0.71535,0.53977,2.0572
E11,2023,1,764.30637,519.92548,824726,840831.5,3869.49192,522.37069,413.20244,732.73212,90.44011,1044.74138,826.40487,1465.46425,433.79149,304.75068,1429.83531,1431.53,859.40807,1.7733,-0.06891,0.71166,0.69217,0.99882,1.66572,1.49173,2.70625,1.68904,0.98085,0.7919,0.39966,18.15508,5.77587,0.6908,0.42954,1.51818
E11,2024,1,710.2541,654.38131,876467,890104,3941.67568,533.31673,440.35181,710.00664,69.79457,1066.63347,880.70362,1420.01328,424.41216,330.41015,1356.48074,1358.40181,934.25382,1.61236,0.03529,0.62763,0.7089,0.99859,1.454,1.44796,2.90581,1.71926,0.98468,0.88551,0.31224,17.72663,7.64123,0.70756,0.45649,1.63787
E11,2025,1,741.16133,602.77537,936919,955893,4133.7417,550.24951,463.59134,728.52247,69.97633,1100.49903,927.18267,1457.04495,434.4468,344.85617,1412.27936,1408.90591,978.61935,1.57148,-0.01576,0.6082,0.68901,1.00239,1.43969,1.47161,2.927,1.73139,0.98015,0.78242,0.3054,18.23831,7.86337,0.68773,0.48798,2.53263
