specie,leaf,id,x,y,area,area_ch,perimeter,radius_mean,radius_min,radius_max,radius_sd,diam_mean,diam_min,diam_max,major_axis,minor_axis,caliper,length,width,radius_ratio,theta,eccentricity,form_factor,narrow_factor,asp_ratio,rectangularity,pd_ratio,plw_ratio,solidity,convexity,elongation,circularity,circularity_haralick,circularity_norm,coverage,asm,con,cor,var,idm,sav,sva,sen,ent,dva,den,f12,f13,DGCI,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,pcv,prop_veins
E1,1022,9,904.0139385893,635.8474280748,364944,373809,3730.8493475353,462.9016135805,135.467326897,872.0930575223,220.4642282921,925.803227161,270.9346537941,1744.1861150446,499.3602006366,116.2141731598,1672.0684794589,1686.037856842,329.3343518752,6.4376634388,0.5484023974,0.9725423089,0.3294736346,0.9917146716,5.1195323149,1.5215216165,2.2312778414,1.8511961867,0.9762846801,0.838838306,0.8046696576,38.1407472215,2.0996676747,0.3281045293,0.190075,0.0840266821,0.8571582786,0.9006596498,5.3142503351,0.7407431081,14.7141295357,202.1958896417,1.0834271848,1.316380939,0.8571582786,0.3983228147,0.3683759669,0.6697603055,0.5133954765,1,0.0024505357,0.1080314373,0.0032112411,0.0360747181,0.0039635505,0.0168377819,0.0035812859,0.0097716901,0.002345707,0,0.0075702525,0.0048666512,0.001922647,0.0030494888,0.001126297,0.0025154583,0.0010826917,0.0017389022,0.0014335175,0,0.0070573154,0.0112248257,-0.0001755525,-0.0024402569,0.0043703653,-0.0041611631,-5.70751e-05,0.0025849596,-0.0013096051,-0.2287204616,0.0461178386,-0.0238937696,0.0199877525,-0.0039954493,0.0093743912,-0.0044234716,0.0040275062,-0.0015225392,0.0020338224,0.1616608162,0.0532383050550221
E1,1023,3,865.8358302487,594.890981007,224092,231482.5,3666.2635610976,438.8120281311,77.8808362877,854.0531257399,232.8328846689,877.6240562623,155.7616725755,1708.1062514797,491.7247130119,70.3965716479,1629.0650692959,1681.2143272575,184.0575666755,10.9661524766,0.5343550974,0.9896991865,0.2095023274,0.9689811958,9.1341766471,1.3808624053,2.2505323024,1.9655384145,0.9680731805,0.9330340526,0.8905210575,59.9820096185,1.8846651698,0.2081149443,0.1167145833,0.0666042295,1.2206116705,0.8712841673,5.7414977817,0.7226662259,14.7510425691,203.0928181121,1.1368059524,1.3952181694,1.2206116705,0.4355859171,0.3693407025,0.684516195,0.5072309147,1,0.0006253392,0.1099938325,0.0003021128,0.0382877562,0.0002106285,0.0191379709,0.0003046744,0.0112024243,0.0002195641,0,0.0007830722,0.002495543,0.0007821632,0.0021668709,2.02999e-05,0.0010124848,4.15625e-05,0.0005328218,-0.0001858805,0,0.0096257202,0.0074877179,0.0040597028,0.0056139542,0.003784707,0.0039088611,0.0009128629,0.003142106,0.0006752951,-0.1401451482,0.0165117078,-0.022089299,0.0105824521,-0.00467834,0.0071477644,-0.0011327765,0.0045665849,-0.0012392664,0.0021042104,0.1743843178,0.0785034717883726
E1,1024,4,885.2107004755,633.0427131946,234853,243835,3756.9397513309,452.7312059773,85.0211776754,880.7544331269,237.998795323,905.4624119545,170.0423553507,1761.5088662539,506.2216751587,73.0049209109,1702.4617470005,1733.5811581244,196.5026041438,10.3592358658,0.5689018487,0.9895463311,0.2090920474,0.9820490601,8.8221790529,1.4504954677,2.2067689673,1.9465164283,0.9631636147,0.8982369202,0.8866493194,60.0997061785,1.9022415864,0.2077548013,0.1223192708,0.0778059969,1.23722473,0.8524211738,5.1917420051,0.7194752198,13.9332135607,180.8040114161,1.0773095425,1.3417865897,1.23722473,0.4379703947,0.3211952552,0.6338729226,0.5070157945,1,7.64941e-05,0.1099441586,0.0003061434,0.0393523528,0.0007062965,0.0191273431,0.0008459955,0.011588518,0.0009805317,0,0.0034620187,0.0057070847,0.0019583574,0.0031911053,0.0008051561,0.0016195198,0.0004618373,0.0012948929,0.0005963936,0,0.009988081,0.0085450407,-0.0003193195,0.0052219546,-0.00047863,0.0009885748,-0.0008014037,0.000949208,-0.001547329,-0.1428233153,0.0169726874,-0.0117835472,0.0121714634,-0.0001656619,0.0084420482,-0.0022294419,0.0033510897,-0.0014492751,0.0022385574,0.1831755936,0.0707548977445466
E1,1025,7,854.855674013,614.8564397407,233091,242560,3770.123517515,455.0232277593,84.047611048,882.8586925227,239.359687566,910.0464555185,168.0952220959,1765.7173850453,509.0235548539,72.2159690027,1603.4416110355,1739.2834478235,196.2441936005,10.5042687295,0.5779964688,0.9898850735,0.2060744794,0.9218978155,8.8628530399,1.4643391536,2.3512696013,1.9478531005,0.9609622361,0.9150894217,0.8871695158,60.9797518451,1.9010019289,0.2047456853,0.1214015625,0.0865147917,1.2408547374,0.8436728205,4.9687747878,0.7167033974,14.0354989816,183.5063813308,1.040417723,1.3056077722,1.2408547374,0.4376954956,0.2972915914,0.6052115024,0.5334417311,1,0.0008563975,0.1098000229,0.0004977224,0.0394035586,0.0004920351,0.0191054683,0.000743411,0.011572808,0.0009458827,0,0.0035435418,0.0050642035,0.0018112891,0.0028232326,0.0007433394,0.0014070213,0.0005587194,0.0012712797,0.0008293682,0,0.0103751039,0.0084302048,-0.0003781787,0.0041987414,-0.0001922023,0.0006470185,-0.000851429,0.0012578945,-0.0017088998,-0.1408842894,0.0159899598,-0.0105002043,0.011628275,0.0001846891,0.0089041178,-0.0027003393,0.0036679377,-0.0018162857,0.0022641221,0.177997885,0.0705432642186957
E1,1026,3,883.2117335248,568.2790587007,248061,258200.5,3653.5406896702,444.5305390054,95.2540239989,848.6209104486,229.4616462696,889.0610780107,190.5080479978,1697.2418208972,493.9064009797,79.3654907245,1608.4853123358,1678.2263025929,208.4656881201,8.9090295068,0.5330240696,0.9870050344,0.2335288051,0.9584436317,8.0503718273,1.4103490714,2.27141688,1.9364796732,0.9607301303,0.8574308469,0.8757821351,53.8107948088,1.9372759946,0.2321223283,0.1291984375,0.0749978418,1.1476208618,0.886008899,6.0338177796,0.724974222,13.9901565828,184.8570442094,1.111127351,1.3683845738,1.1476208618,0.4288001837,0.3564333409,0.6692315777,0.5288905747,1,0.0001922037,0.1089686556,0.0015792157,0.0380166153,0.0015862295,0.0191762051,0.0012254107,0.0109991361,0.0009342614,0,0.0023594647,0.0030804651,0.0017126359,0.0025287931,0.0011512742,0.0013860344,0.0012601054,0.0009565376,0.0011510826,0,-0.0027255502,0.0022395898,-0.000624844,-0.0036056068,-0.0033891551,0.0010259073,-0.0031373515,0.0014003159,-0.0013416356,-0.1599957172,0.0241936246,-0.0169526283,0.0182137848,-0.0012273182,0.0073321073,-0.0042879627,0.0030027214,-0.0022385137,0.0012886858,0.1652126982,0.0649114532312617
E1,1027,6,905.5093597859,628.1526286235,307143,319655.5,3535.741699797,437.4578703839,122.2153086327,823.8992107232,210.5519788512,874.9157407679,244.4306172653,1647.7984214465,473.8383101168,105.6567782303,1519.6489726249,1586.1894759971,304.5428416527,6.7413748731,0.5400479021,0.9748228691,0.3087375297,0.9580500915,5.2084280405,1.5727613861,2.3266831772,1.8700382211,0.9608562969,0.8247404923,0.8080034912,40.702439475,2.0776716171,0.3072920643,0.1599703125,0.0556854717,1.4026761872,0.854830377,5.8311628775,0.6711118299,15.46910108,223.0022715948,1.1484762238,1.4830237269,1.4026761872,0.4801934632,0.2973677284,0.6359921493,0.5229449638,1,0.0022472727,0.105994827,0.0060636537,0.0347740284,0.0048552867,0.0161015516,0.003840091,0.0083859736,0.003444428,0,0.0079709672,0.0053284205,0.0034436859,0.0029089754,0.0022685303,0.0019343953,0.0013985842,0.0015425671,0.0013062683,0,-0.008974173,0.0012464299,0.0057816614,-0.0046818492,0.0003219156,0.0017313488,-0.0013566921,0.000329233,0.0008486544,-0.2134912428,0.062819611,-0.0228989293,0.0272120299,-0.0100611299,0.0118179469,-0.0060690263,0.002288921,-0.0010560578,0.0017680058,0.1736694036,0.0581553217882224
E1,1028,5,886.6403991443,619.6225001285,208994,219761.5,3724.1844840591,452.7158226883,71.2507491432,883.3242238478,245.5631091942,905.4316453766,142.5014982864,1766.6484476956,511.1386621718,63.002514721,1700.9926513657,1746.1379502063,171.2681497864,12.3974026164,0.6317622726,0.9923745175,0.189356976,0.9741456287,10.1953454415,1.4309397208,2.1894183265,1.9423034505,0.9510037017,0.8918985479,0.9019160257,66.3633887638,1.8435823857,0.1880432177,0.1088510417,0.0674797724,1.2915933284,0.8722196188,6.0539578774,0.7210290548,14.1321545437,187.8131629988,1.1364273683,1.4004792056,1.2915933284,0.4426012788,0.3633838155,0.680601609,0.4998298889,1,-8.54992e-05,0.1102399736,0.000531966,0.0374096214,0.0007356961,0.0187842238,0.0007376992,0.0119566274,0.0005341199,0,0.0028544615,0.0022752,0.0018070695,0.0025981425,0.00070752,0.0016267755,0.0003881731,0.0014775048,0.000344199,0,0.0009234308,0.0082488159,0.0018256927,-0.0029193426,0.0010630345,-0.0013513402,0.0009734559,0.001245521,0.0007141891,-0.1212040907,0.0149895425,-0.0230296395,0.0106598691,-0.0038563175,0.0044046748,-0.0014056167,0.0019962753,0.0007060058,0.0012304976,0.1929450972,0.0860981654975741
E1,1029,3,888.6443266098,633.4048454041,256887,265689,3894.1428534987,474.3125707676,86.4575178795,919.8533064161,250.9961738006,948.6251415351,172.915035759,1839.7066128323,531.3256340608,75.1270732499,1740.0166665868,1804.0297200789,191.2824759563,10.6393675065,0.6020505767,0.9899531818,0.2128767507,0.9645166303,9.4312336301,1.3433115399,2.2379916976,1.9516458934,0.966871041,0.8725339304,0.8939693322,59.0312026823,1.8897203236,0.2116018287,0.1337953125,0.0685547076,1.1177386953,0.8824069025,5.75256932,0.7265712977,13.1882594005,163.0600896039,1.139709653,1.3921578469,1.1177386953,0.4298005356,0.3775028581,0.6906156052,0.4907722367,1,0.0010955219,0.1089260275,0.0008510395,0.0378227546,0.0005512942,0.0192009142,0.0005533527,0.0114216092,0.0007377667,0,0.003610118,0.0034083475,0.0027171711,0.0032793232,0.0009782605,0.0019240648,0.0008300586,0.0013206269,0.0008382819,0,0.0057849848,0.0034871607,0.0037652869,-4.92938e-05,-0.0003816544,0.0021495776,-0.0013910022,0.0018990253,-0.0001174082,-0.1394341812,0.0179700877,-0.0217608041,0.0157747542,-0.0029723332,0.0074648998,-0.0021709087,0.0048104424,-0.0017271059,0.0037035943,0.1632135768,0.0765667394613196
E1,1030,4,899.866370556,650.4104179642,264031,269810.5,3815.7631278218,466.8677483287,98.3209224491,900.6164107602,242.653317797,933.7354966574,196.6418448982,1801.2328215205,520.0523703585,79.8262676768,1697.3876987889,1764.9892664895,217.9769648133,9.1599670581,0.5939048651,0.9881491768,0.2278777751,0.9616985956,8.0971366309,1.4571281525,2.2480209622,1.924270352,0.9785794104,0.8522846855,0.8764995522,55.1452225218,1.9240113944,0.2265689263,0.1375161458,0.0648114965,1.3179973825,0.8711868414,6.115926809,0.6963509852,14.002686972,184.9706234558,1.1253847079,1.4208968102,1.3179973825,0.4647574533,0.3212350142,0.647800348,0.5116149083,1,0.0018920931,0.1082960387,0.0015464116,0.0377360884,0.0003062723,0.0192595509,0.0007339002,0.0112663553,0.0009264907,0,0.0062003749,0.0037966618,0.0023591029,0.0027132321,0.0009942048,0.0023716334,0.0007661235,0.001274154,0.0009488079,0,0.0059648174,0.0016877886,0.0053090724,-0.0014663486,-0.0020638113,0.0005473464,-0.0013131095,-0.0001577986,-0.0001269592,-0.1511724942,0.0298037783,-0.0203415229,0.0116426784,-0.0045072798,0.0058354879,2.32051e-05,0.0036519394,-0.002825447,0.00286158,0.170992233,0.0776196734474361
E1,1031,10,912.6134738302,632.439901529,293757,299573,3902.2189719445,479.0878765775,102.0265458995,918.6897086059,246.8688806322,958.175753155,204.0530917989,1837.3794172118,531.9305891832,86.6007493002,1703.7681767189,1798.8207372751,228.3539064718,9.0044184139,0.595129375,0.9866583303,0.2424235553,0.947158403,7.8773372659,1.3983249502,2.2903462016,1.9249545095,0.9805857003,0.8847242039,0.8730535502,51.8364257022,1.940657224,0.2411394632,0.1529984375,0.0602192015,1.2529654071,0.8792309862,6.1874457172,0.7027221938,14.531228381,198.3688393922,1.156923841,1.4456857565,1.2529654071,0.453802975,0.3472490592,0.6748432265,0.4852631036,1,0.0006088493,0.1076930475,0.0013365589,0.0370608897,0.0017921291,0.0184563611,0.001483302,0.0110312212,0.0012787982,0,0.0054040451,0.0039697166,0.002530454,0.002422074,0.0013210433,0.0013970788,0.001051643,0.0009318177,0.0011215097,0,-0.0037109597,0.0024231658,-0.0007422204,0.0020136788,0.0013351431,0.0036683313,0.0005318487,0.0020581899,-0.0007335715,-0.1597990676,0.0329507824,-0.0253750603,0.0147346797,-0.0077871413,0.0059266261,-0.0023415179,0.0038941948,0.0008963581,0.0021748301,0.1612910188,0.0663813968688406
E1,1032,5,954.5083049283,604.4434533182,327009,337784,3737.1458120916,460.8093302395,119.6567277685,877.9277009216,225.3334145335,921.618660479,239.3134555369,1755.8554018432,501.9473620061,105.604936604,1614.4602813324,1678.6772608593,296.3914994798,7.3370525611,0.5806493893,0.9776174375,0.2942317152,0.9617454879,5.6637159426,1.5215045167,2.3147957589,1.8921598514,0.9681009166,0.9344500768,0.8234374728,42.7090961436,2.0450110837,0.2928735178,0.1703171875,0.0695613385,0.9263416641,0.9129735222,6.3221829021,0.7215158057,16.3147095582,250.8501101061,1.1328875278,1.3934184857,0.9263416641,0.4204628839,0.3665125089,0.6820330776,0.4604675257,1,0.0054670496,0.1053125476,0.0044713074,0.0350253039,0.0042234328,0.0157786321,0.0037880401,0.0090148194,0.0024981044,0,0.0142327114,0.0004348501,0.006249439,0.0018920943,0.0027035256,0.0010557472,0.0029498775,0.0001743938,0.0025103526,0,-0.001164358,-0.0021002879,0.0098634818,0.0001442861,0.0002551457,0.0015547346,-0.0002553979,0.0007947575,-0.0002189234,-0.2006735249,0.0594878486,-0.0326098277,0.0255172717,-0.0117223884,0.0106940027,-0.0014345704,0.0033544436,-0.0009129858,0.0014455984,0.1849870903,0.0679828383928271
E1,1033,5,904.0819193753,626.3404548553,340639,359921,3889.2189719445,481.3551583375,131.5958008735,908.579447478,233.0164574584,962.710316675,263.1916017469,1817.1588949559,524.2993319423,105.319211962,1666.7795295119,1765.4278267853,297.5093761812,6.9043194498,0.6113339404,0.9796166532,0.2829954428,0.9441221579,5.9340241624,1.5419001683,2.3333733725,1.8852822889,0.9464271326,0.9135141213,0.8314802952,44.4048515048,2.0657560568,0.281708152,0.1774161458,0.0633216257,1.4318563188,0.854540916,5.9218525233,0.6709458949,16.0097336009,239.9862466215,1.1191092739,1.454181386,1.4318563188,0.4822290274,0.2789822627,0.6133662907,0.514607961,1,0.0022274976,0.1044766013,0.0035138807,0.0370094068,0.0044737703,0.0168861873,0.0031615066,0.0092866642,0.002173855,0,0.0038338687,0.0065061265,0.0023993837,0.0034949165,0.0022504881,0.001618594,0.0011782227,0.0014401537,0.0009695124,0,-0.0019452736,-0.0032477722,-0.0058208004,0.0050187798,0.0014816778,-0.0005910044,0.0006283577,-0.0014692576,3.18042e-05,-0.1960417028,0.0465923105,-0.0143837176,0.0244064647,-0.0057766005,0.0126412901,-0.0054066879,0.0024333816,-0.0021707851,0.0020948089,0.2007185239,0.0622682664051973
E1,1034,5,866.6517247379,670.7469765498,315760,330124.5,3962.4443686889,487.4118354404,104.0800146288,929.6797510002,247.990086649,974.8236708808,208.1600292577,1859.3595020004,539.0114492583,92.2850304309,1775.0070422396,1817.165506529,246.3677125287,8.9323560754,0.6336889201,0.985234275,0.2527205869,0.9767998764,7.3758265151,1.4178202088,2.2323541678,1.9202232036,0.9564876282,0.8952512176,0.8644219739,49.7243646281,1.9654488695,0.2514584247,0.1644583333,0.0765546781,1.1412916916,0.8821770632,5.8432492104,0.7067979634,15.758252421,233.159162088,1.097848029,1.3885729586,1.1412916916,0.4479074828,0.3152455003,0.6367074821,0.4916951218,1,0.0026751549,0.1070502413,0.0006307359,0.0374199806,0.0022661696,0.0184334749,0.0014847391,0.0106371474,0.0013884573,0,0.0028588254,0.0033010587,0.0022433115,0.0033701899,0.0012254386,0.0005965758,0.000987705,0.0007202046,3.18905e-05,0,0.0030407245,-0.0004996258,-0.0019460715,0.002475475,0.0012148441,0.0014752556,-0.0008727745,0.0004698581,-7.17353e-05,-0.1696766339,0.0279415109,-0.0257527517,0.0223412529,-0.0038060201,0.0074389678,-0.0015349956,0.0016192338,-0.0015304479,0.0015953114,0.2025006345,0.0700215353432987
E1,1035,4,887.6330854662,668.5420056395,291684,299615,3550.5427817112,442.9790723989,112.4956062779,840.3358704645,215.0608208963,885.9581447979,224.9912125558,1680.6717409291,482.4889960542,98.3338294886,1536.4751869132,1609.7478448582,281.2253004465,7.4699439229,0.6617800127,0.9790114336,0.2907588692,0.9544819034,5.7240505826,1.5520282954,2.3108363949,1.8776272897,0.9735293627,0.9214864796,0.8252985389,43.21921684,2.0597850903,0.2893558333,0.15191875,0.0771622056,1.2475859166,0.8523726429,5.2254563835,0.6855384722,15.3981255504,221.3132333771,1.0573098916,1.3706140093,1.2475859166,0.4661308,0.2649619592,0.5850349627,0.4995575235,1,0.0047705461,0.1034461402,0.0049287247,0.0353227826,0.0052414495,0.016657047,0.0036161425,0.0093215918,0.0027884018,0,0.0083534818,0.0008918681,0.0018148513,-0.0008134582,0.0021723703,0.0005783781,0.0012232067,0.0008393077,0.0010217314,0,0.0091222734,0.0038188116,0.0004012362,-0.0013952987,0.0023762713,-0.0042621223,0.0009280492,0.0001540072,0.0008702255,-0.196624685,0.0588033684,-0.023679977,0.0190742478,-0.0126414359,0.0122187546,-0.0054471383,0.0013098805,-0.0016405993,0.0014931773,0.2049762666,0.0681285226477969
E1,1036,8,945.6514590021,682.7850224442,322146,332323.5,3900.182392018,477.1316827245,115.6519311285,908.4399874382,239.4733933852,954.263365449,231.3038622569,1816.8799748765,524.5284566218,99.2663421911,1715.4154015864,1768.3245903027,282.6837795125,7.8549487118,0.5977471426,0.9819291826,0.2661293496,0.9700794814,6.2554865842,1.5517084756,2.2736081234,1.9015926261,0.9693747207,0.9122788475,0.8401403334,47.2190332675,1.9924204354,0.2648298722,0.167784375,0.0662978193,1.3541260376,0.8731997776,6.339604348,0.6654905906,16.0610546007,243.9517930492,1.0961790017,1.4409658158,1.3541260376,0.4815807256,0.2689188248,0.6010768782,0.4959131508,1,0.0014593604,0.107237423,0.0038350273,0.0366528423,0.0038670994,0.0175724928,0.0017573312,0.0105037568,0.0019310995,0,0.0032511021,0.0010006363,-5.9642e-06,0.0013365861,0.0009875077,0.001711561,0.0004710424,0.001057962,0.0001813371,0,0.00329673,0.0062606321,0.0005202559,-0.0016234568,0.0010011484,-0.0022520673,-0.0012046786,-0.0016390856,5.6569e-05,-0.1821348466,0.0541831465,-0.0252738488,0.0179304096,-0.0089671175,0.0087320372,-0.0013865045,0.0016741405,0.0006970076,-0.0001069126,0.1882527897,0.0661842766944181
E1,1037,5,934.7928761091,654.4672229219,308467,326571,3949.8808768279,483.7069854341,103.1615197351,922.2375799029,245.8499901927,967.4139708681,206.3230394702,1844.4751598058,534.4930354551,93.3428269179,1657.0057332429,1791.9262660896,277.9332819927,8.9397440273,0.5977458703,0.984632697,0.2484566228,0.924706426,6.4473252474,1.6145517939,2.3837460532,1.9082844923,0.9445633568,0.8135442906,0.8448969206,50.5777244928,1.9674883251,0.2471731285,0.1606598958,0.0684461249,1.269367559,0.8783425288,6.2169733037,0.6743496886,16.4777863181,255.9512006732,1.1040205134,1.435972199,1.269367559,0.4734774781,0.2815148377,0.6128910437,0.487293405,1,-0.0004704366,0.1058038717,0.0036047072,0.0359115582,0.0036490083,0.0173927888,0.0027579009,0.0098589403,0.0024879521,0,0.0085514417,0.0028214797,0.0026573537,0.0015200151,0.0010585102,0.0008351416,0.0016833399,0.0007937138,0.0016462337,0,-0.0043006005,-0.0003411376,0.0060122875,-0.0028957332,0.001035882,0.0001119302,-0.0040885373,0.000962152,-0.0024061502,-0.1681805918,0.0488156331,-0.0267712434,0.0188014278,-0.0061434704,0.0120195981,-0.003426733,0.0059616107,-0.0019418513,0.0013517299,0.2001710484,0.0816943141405726
E1,1038,5,935.7844847504,674.1485228532,353617,365567,3961.3194770079,486.2701335091,127.2567270342,927.3086752755,241.4112561514,972.5402670183,254.5134540684,1854.6173505511,532.1849136248,107.2328400006,1730.9893125031,1783.3594729872,292.1114201502,7.286912817,0.6212158116,0.97948945,0.2831804456,0.9706339853,6.1050659097,1.4731748425,2.2884713663,1.9086364883,0.9673110538,0.9321310629,0.8362016046,44.3758416561,2.0142811121,0.2819095583,0.1841755208,0.0585664062,1.2510718707,0.9197561879,8.7954414019,0.6885237515,14.7426871444,214.3041349004,1.1642689315,1.4765282789,1.2510718707,0.4629406053,0.3350895271,0.6696691432,0.4853257334,1,0.0039742816,0.1076251956,0.0043808678,0.0351202638,0.0039975665,0.0167178068,0.0035745097,0.0094147784,0.0030373063,0,0.0124328977,0.002792218,0.0025817331,0.0025198731,0.0024135103,0.0005218694,0.0014478777,0.0008544466,0.0012424578,0,0.0026733506,0.003193326,0.0041844212,-0.0002699359,0.0019932416,0.0018663552,-0.0003560601,-0.0017176618,-0.000805971,-0.1935143422,0.0554319899,-0.0282102028,0.0250003019,-0.0130260023,0.0106750958,-0.0028183506,0.0030720488,-0.0006296336,6.31742e-05,0.1907975081,0.0704943484051954
E1,1039,10,857.3101223359,621.5221956008,223354,238798,3833.3611075682,459.8292096852,83.4210536479,900.4809307075,245.1206783386,919.6584193703,166.8421072959,1800.9618614149,516.5618180466,68.3458346902,1716.9950494978,1773.5935122668,182.2986412319,10.7944085016,0.6016097872,0.9912085044,0.1910047352,0.9680882556,9.7290550291,1.4475840477,2.2325988119,1.959904129,0.9353260915,0.8750352981,0.8972150947,65.7908852361,1.8759299003,0.1897053106,0.1163302083,0.080455244,1.3103771396,0.862830317,5.7764823516,0.7093287958,13.6234955974,175.1510742751,1.0793526611,1.361249419,1.3103771396,0.4541038141,0.3120185006,0.6290733631,0.545418235,1,-0.0014093935,0.1114221509,0.0019475938,0.0393427403,0.0016203282,0.0194448578,0.0011341053,0.0107657545,0.0009227344,0,-0.0015373907,0.0020454646,0.0019396319,0.0011774769,-0.0006899909,0.0012436973,0.0005410983,0.000630213,-0.0002755157,0,-0.0026660836,0.0047488395,0.0026395446,0.002851138,0.0011950268,-2.93281e-05,0.0011465812,0.0005413943,0.0005699925,-0.1290394961,0.025086685,-0.0119827863,0.0193074586,-0.0079064293,0.0035283943,-0.0051172774,0.0033714569,-0.0001867736,0.0008951122,0.241303285,0.0945405052069808
